,"from","to","Pharma R&D  Annual Review 2017"
36108,"Insulindependentdiabetes",800196,
36109,"Insulindependentdiabetes",605864,
36110,"Insulindependentdiabetes",801629,
36111,"Insulindependentdiabetes",610744,
36112,"Insulindependentdiabetes",603505,
36113,"Insulindependentdiabetes",603333,
36114,"Insulindependentdiabetes",602143,
36115,"Insulindependentdiabetes",600134,
36116,"Insulindependentdiabetes",800536,
36117,"Insulindependentdiabetes",600204,
36118,"Insulindependentdiabetes",604792,
36119,"Insulindependentdiabetes",603631,
36120,"Insulindependentdiabetes",603225,
36121,"Insulindependentdiabetes",608393,
36122,"Insulindependentdiabetes",600745,
36123,"Insulindependentdiabetes",612239,
36124,"Insulindependentdiabetes",608042,
36125,"Insulindependentdiabetes",805418,
36126,"Insulindependentdiabetes",605291,
36127,"Insulindependentdiabetes",606071,
36128,"Insulindependentdiabetes",608100,
36129,"Insulindependentdiabetes",606575,
36130,"Insulindependentdiabetes",609764,
36131,"Insulindependentdiabetes",604382,
36132,"Insulindependentdiabetes",606541,
36133,"Insulindependentdiabetes",608220,
36134,"Insulindependentdiabetes",607820,
36135,"Insulindependentdiabetes",802839,
36136,"Insulindependentdiabetes",803672,
36137,"Insulindependentdiabetes",611886,
36138,"Insulindependentdiabetes",803174,
36139,"Insulindependentdiabetes",600617,
36140,"Insulindependentdiabetes",602687,
36141,"Insulindependentdiabetes",603454,
36142,"Insulindependentdiabetes",603262,
36143,"Insulindependentdiabetes",602147,
36144,"Insulindependentdiabetes",608930,
36145,"Insulindependentdiabetes",604825,
36146,"Insulindependentdiabetes",610593,
36147,"Insulindependentdiabetes",611879,
36148,"Insulindependentdiabetes",610318,
36149,"Insulindependentdiabetes",601252,
36150,"Insulindependentdiabetes",800168,
36151,"Insulindependentdiabetes",609959,
36152,"Insulindependentdiabetes",609818,
36153,"Insulindependentdiabetes",600877,
36154,"Insulindependentdiabetes",609185,
36155,"Insulindependentdiabetes",805351,
36156,"Insulindependentdiabetes",612286,
36157,"Insulindependentdiabetes",800216,
36158,"Insulindependentdiabetes",804119,
36159,"Insulindependentdiabetes",604552,
36160,"Insulindependentdiabetes",609425,
36161,"Insulindependentdiabetes",607111,
36162,"Insulindependentdiabetes",608516,
36163,"Insulindependentdiabetes",605163,
36164,"Insulindependentdiabetes",606974,
36165,"Insulindependentdiabetes",607718,
36166,"Insulindependentdiabetes",601249,
36167,"Insulindependentdiabetes",601125,
36168,"Insulindependentdiabetes",610943,
36169,"Insulindependentdiabetes",603587,
36170,"Insulindependentdiabetes",604452,
36171,"Insulindependentdiabetes",606014,
36172,"Insulindependentdiabetes",602857,
36173,"Insulindependentdiabetes",609277,
36174,"Insulindependentdiabetes",601075,
36175,"Non-insulindependentdiabetes",611386,5
36176,"Non-insulindependentdiabetes",603234,5
36177,"Non-insulindependentdiabetes",600354,5
36178,"Non-insulindependentdiabetes",608993,5
36179,"Non-insulindependentdiabetes",602896,5
36180,"Non-insulindependentdiabetes",600324,5
36181,"Non-insulindependentdiabetes",606842,5
36182,"Non-insulindependentdiabetes",612274,5
36183,"Non-insulindependentdiabetes",603883,5
36184,"Non-insulindependentdiabetes",609617,5
36185,"Non-insulindependentdiabetes",608327,5
36186,"Non-insulindependentdiabetes",601954,5
36187,"Non-insulindependentdiabetes",605809,5
36188,"Non-insulindependentdiabetes",601406,5
36189,"Non-insulindependentdiabetes",607351,5
36190,"Non-insulindependentdiabetes",606816,5
36191,"Non-insulindependentdiabetes",609132,5
36192,"Non-insulindependentdiabetes",611226,5
36193,"Non-insulindependentdiabetes",604735,5
36194,"Non-insulindependentdiabetes",611258,5
36195,"Non-insulindependentdiabetes",603252,5
36196,"Non-insulindependentdiabetes",608372,5
36197,"Non-insulindependentdiabetes",607763,5
36198,"Non-insulindependentdiabetes",609515,5
36199,"Non-insulindependentdiabetes",609708,5
36200,"Non-insulindependentdiabetes",601661,5
36201,"Non-insulindependentdiabetes",600660,5
36202,"Non-insulindependentdiabetes",601405,5
36203,"Non-insulindependentdiabetes",605649,5
36204,"Non-insulindependentdiabetes",608701,5
36205,"Non-insulindependentdiabetes",610987,5
36206,"Non-insulindependentdiabetes",610562,5
36207,"Non-insulindependentdiabetes",607312,5
36208,"Non-insulindependentdiabetes",612008,5
36209,"Non-insulindependentdiabetes",602446,5
36210,"Non-insulindependentdiabetes",611427,5
36211,"Non-insulindependentdiabetes",607656,5
36212,"Non-insulindependentdiabetes",804281,5
36213,"Non-insulindependentdiabetes",610551,5
36214,"Non-insulindependentdiabetes",600951,5
36215,"Non-insulindependentdiabetes",600800,5
36216,"Non-insulindependentdiabetes",600082,5
36217,"Non-insulindependentdiabetes",604572,5
36218,"Non-insulindependentdiabetes",609173,5
36219,"Non-insulindependentdiabetes",800727,5
36220,"Non-insulindependentdiabetes",805478,5
36221,"Non-insulindependentdiabetes",607497,5
36222,"Non-insulindependentdiabetes",607769,5
36223,"Non-insulindependentdiabetes",600051,5
36224,"Non-insulindependentdiabetes",606768,5
36225,"Non-insulindependentdiabetes",606705,5
36226,"Non-insulindependentdiabetes",603433,5
36227,"Non-insulindependentdiabetes",600585,5
36228,"Non-insulindependentdiabetes",604544,5
36229,"Non-insulindependentdiabetes",601065,5
36230,"Non-insulindependentdiabetes",610466,5
36231,"Non-insulindependentdiabetes",612371,5
36232,"Non-insulindependentdiabetes",610898,5
36233,"Non-insulindependentdiabetes",604213,5
36234,"Non-insulindependentdiabetes",605909,5
36235,"Non-insulindependentdiabetes",606878,5
36236,"Non-insulindependentdiabetes",606327,5
36237,"Non-insulindependentdiabetes",609717,5
36238,"Non-insulindependentdiabetes",611306,5
36239,"Non-insulindependentdiabetes",609307,5
36240,"Non-insulindependentdiabetes",606018,5
36241,"Non-insulindependentdiabetes",802382,5
36242,"Non-insulindependentdiabetes",600381,5
36243,"Non-insulindependentdiabetes",601404,5
36244,"Non-insulindependentdiabetes",804070,5
36245,"Non-insulindependentdiabetes",604476,5
36246,"Non-insulindependentdiabetes",601109,5
36247,"Non-insulindependentdiabetes",608034,5
36248,"Non-insulindependentdiabetes",605129,5
36249,"Non-insulindependentdiabetes",604674,5
36250,"Non-insulindependentdiabetes",609551,5
36251,"Non-insulindependentdiabetes",604918,5
36252,"Non-insulindependentdiabetes",605903,5
36253,"Non-insulindependentdiabetes",805096,5
36254,"Non-insulindependentdiabetes",611552,5
36255,"Non-insulindependentdiabetes",600554,5
36256,"Non-insulindependentdiabetes",609649,5
36257,"Non-insulindependentdiabetes",601983,5
36258,"Non-insulindependentdiabetes",607133,5
36259,"Non-insulindependentdiabetes",611435,5
36260,"Non-insulindependentdiabetes",611767,5
36261,"Non-insulindependentdiabetes",802708,5
36262,"Non-insulindependentdiabetes",800797,5
36263,"Non-insulindependentdiabetes",604652,5
36264,"Non-insulindependentdiabetes",803727,5
36265,"Non-insulindependentdiabetes",610673,5
36266,"Non-insulindependentdiabetes",606558,5
36267,"Non-insulindependentdiabetes",605266,5
36268,"Non-insulindependentdiabetes",607037,5
36269,"Non-insulindependentdiabetes",600062,5
36270,"Non-insulindependentdiabetes",603648,5
36271,"Non-insulindependentdiabetes",805154,5
36272,"Non-insulindependentdiabetes",606741,5
36273,"Non-insulindependentdiabetes",603356,5
36274,"Non-insulindependentdiabetes",611379,5
36275,"Non-insulindependentdiabetes",609102,5
36276,"Non-insulindependentdiabetes",610659,5
36277,"Non-insulindependentdiabetes",606577,5
36278,"Non-insulindependentdiabetes",609961,5
36279,"Non-insulindependentdiabetes",612309,5
36280,"Non-insulindependentdiabetes",606131,5
36281,"Non-insulindependentdiabetes",600407,5
36282,"Non-insulindependentdiabetes",609298,5
36283,"Non-insulindependentdiabetes",608241,5
36284,"Non-insulindependentdiabetes",609866,5
36285,"Non-insulindependentdiabetes",609604,5
36286,"Non-insulindependentdiabetes",608480,5
36287,"Non-insulindependentdiabetes",609700,5
36288,"Non-insulindependentdiabetes",611558,5
36289,"Non-insulindependentdiabetes",611537,5
36290,"Non-insulindependentdiabetes",606927,5
36291,"Non-insulindependentdiabetes",605963,5
36292,"Non-insulindependentdiabetes",609602,5
36293,"Non-insulindependentdiabetes",603302,5
36294,"Non-insulindependentdiabetes",805734,5
36295,"Non-insulindependentdiabetes",606867,5
36296,"Non-insulindependentdiabetes",801015,5
36297,"Non-insulindependentdiabetes",605889,5
36298,"Non-insulindependentdiabetes",609595,5
36299,"Non-insulindependentdiabetes",606845,5
36300,"Non-insulindependentdiabetes",600503,5
36301,"Non-insulindependentdiabetes",608205,5
36302,"Non-insulindependentdiabetes",611382,5
36303,"Non-insulindependentdiabetes",603223,5
36304,"Non-insulindependentdiabetes",802470,5
36305,"Non-insulindependentdiabetes",609283,5
36306,"Non-insulindependentdiabetes",608523,5
36307,"Non-insulindependentdiabetes",600266,5
36308,"Non-insulindependentdiabetes",602652,5
36309,"Non-insulindependentdiabetes",607317,5
36310,"Non-insulindependentdiabetes",609625,5
36311,"Non-insulindependentdiabetes",606624,5
36312,"Non-insulindependentdiabetes",611260,5
36313,"Non-insulindependentdiabetes",603042,5
36314,"Non-insulindependentdiabetes",603502,5
36315,"Non-insulindependentdiabetes",603186,5
36316,"Non-insulindependentdiabetes",611518,5
36317,"Non-insulindependentdiabetes",800264,5
36318,"Non-insulindependentdiabetes",607760,5
36319,"Non-insulindependentdiabetes",608561,5
36320,"Non-insulindependentdiabetes",601344,5
36321,"Non-insulindependentdiabetes",610477,5
36322,"Non-insulindependentdiabetes",606279,5
36323,"Non-insulindependentdiabetes",605427,5
36324,"Non-insulindependentdiabetes",604860,5
36325,"Non-insulindependentdiabetes",605796,5
36326,"Non-insulindependentdiabetes",606549,5
36327,"Non-insulindependentdiabetes",612098,5
36328,"Non-insulindependentdiabetes",607055,5
36329,"Non-insulindependentdiabetes",600454,5
36330,"Non-insulindependentdiabetes",602264,5
36331,"Non-insulindependentdiabetes",604044,5
36332,"Non-insulindependentdiabetes",607813,5
36333,"Non-insulindependentdiabetes",608262,5
36334,"Non-insulindependentdiabetes",600255,5
36335,"Non-insulindependentdiabetes",608718,5
36336,"Non-insulindependentdiabetes",608996,5
36337,"Non-insulindependentdiabetes",800506,5
36338,"Non-insulindependentdiabetes",803282,5
36339,"Non-insulindependentdiabetes",800676,5
36340,"Non-insulindependentdiabetes",602317,5
36341,"Non-insulindependentdiabetes",604451,5
36342,"Non-insulindependentdiabetes",606031,5
36343,"Non-insulindependentdiabetes",802620,5
36344,"Non-insulindependentdiabetes",600705,5
36345,"Non-insulindependentdiabetes",606649,5
36346,"Non-insulindependentdiabetes",801613,5
36347,"Non-insulindependentdiabetes",610873,5
36348,"Non-insulindependentdiabetes",800985,5
36349,"Non-insulindependentdiabetes",607260,5
36350,"Non-insulindependentdiabetes",602538,5
36351,"Non-insulindependentdiabetes",601393,5
36352,"Non-insulindependentdiabetes",803315,5
36353,"Non-insulindependentdiabetes",805820,5
36354,"Non-insulindependentdiabetes",609820,5
36355,"Non-insulindependentdiabetes",801100,5
36356,"Non-insulindependentdiabetes",603736,5
36357,"Non-insulindependentdiabetes",609962,5
36358,"Non-insulindependentdiabetes",602123,5
36359,"Non-insulindependentdiabetes",612082,5
36360,"Non-insulindependentdiabetes",609759,5
36361,"Non-insulindependentdiabetes",607830,5
36362,"Non-insulindependentdiabetes",610714,5
36363,"Non-insulindependentdiabetes",610712,5
36364,"Non-insulindependentdiabetes",606341,5
36365,"Non-insulindependentdiabetes",602700,5
36366,"Non-insulindependentdiabetes",801264,5
36367,"Non-insulindependentdiabetes",603199,5
36368,"Non-insulindependentdiabetes",605663,5
36369,"Non-insulindependentdiabetes",601886,5
36370,"Non-insulindependentdiabetes",604796,5
36371,"Non-insulindependentdiabetes",605519,5
36372,"Non-insulindependentdiabetes",604419,5
36373,"Non-insulindependentdiabetes",607163,5
36374,"Non-insulindependentdiabetes",606283,5
36375,"Non-insulindependentdiabetes",608882,5
36376,"Non-insulindependentdiabetes",608219,5
36377,"Non-insulindependentdiabetes",601245,5
36378,"Non-insulindependentdiabetes",603596,5
36379,"Non-insulindependentdiabetes",611461,5
36380,"Non-insulindependentdiabetes",600231,5
36381,"Non-insulindependentdiabetes",603258,5
36382,"Non-insulindependentdiabetes",610323,5
36383,"Non-insulindependentdiabetes",612318,5
36384,"Non-insulindependentdiabetes",803897,5
36385,"Non-insulindependentdiabetes",604169,5
36386,"Non-insulindependentdiabetes",612084,5
36387,"Non-insulindependentdiabetes",800740,5
36388,"Non-insulindependentdiabetes",801308,5
36389,"Non-insulindependentdiabetes",602287,5
36390,"Non-insulindependentdiabetes",602466,5
36391,"Non-insulindependentdiabetes",603084,5
36392,"Non-insulindependentdiabetes",609756,5
36393,"Non-insulindependentdiabetes",605277,5
36394,"Non-insulindependentdiabetes",600989,5
36395,"Non-insulindependentdiabetes",606055,5
36396,"Non-insulindependentdiabetes",605739,5
36397,"Non-insulindependentdiabetes",607879,5
36398,"Non-insulindependentdiabetes",606865,5
36399,"Non-insulindependentdiabetes",607660,5
36400,"Non-insulindependentdiabetes",604618,5
36401,"Non-insulindependentdiabetes",601929,5
36402,"Non-insulindependentdiabetes",803548,5
36403,"Non-insulindependentdiabetes",611102,5
36404,"Non-insulindependentdiabetes",601485,5
36405,"Non-insulindependentdiabetes",611438,5
36406,"Non-insulindependentdiabetes",609541,5
36407,"Non-insulindependentdiabetes",603981,5
36408,"Non-insulindependentdiabetes",802681,5
36409,"Non-insulindependentdiabetes",608459,5
36410,"Non-insulindependentdiabetes",612028,5
36411,"Non-insulindependentdiabetes",603738,5
36412,"Non-insulindependentdiabetes",604023,5
36413,"Non-insulindependentdiabetes",608396,5
36414,"Non-insulindependentdiabetes",603036,5
36415,"Non-insulindependentdiabetes",610385,5
36416,"Non-insulindependentdiabetes",606319,5
36417,"Non-insulindependentdiabetes",605609,5
36418,"Non-insulindependentdiabetes",610437,5
36419,"Non-insulindependentdiabetes",604773,5
36420,"Non-insulindependentdiabetes",610932,5
36421,"Non-insulindependentdiabetes",802288,5
36422,"Non-insulindependentdiabetes",602585,5
36423,"Non-insulindependentdiabetes",609763,5
36424,"Non-insulindependentdiabetes",611578,5
36425,"Non-insulindependentdiabetes",611039,5
36426,"Non-insulindependentdiabetes",600504,5
36427,"Non-insulindependentdiabetes",612275,5
36428,"Non-insulindependentdiabetes",602030,5
36429,"Non-insulindependentdiabetes",611186,5
36430,"Non-insulindependentdiabetes",611627,5
36431,"Non-insulindependentdiabetes",612102,5
36432,"Non-insulindependentdiabetes",601495,5
36433,"Non-insulindependentdiabetes",607034,5
36434,"Non-insulindependentdiabetes",608932,5
36435,"Non-insulindependentdiabetes",612067,5
36436,"Non-insulindependentdiabetes",607932,5
36437,"Non-insulindependentdiabetes",607783,5
36438,"Non-insulindependentdiabetes",600749,5
36439,"Non-insulindependentdiabetes",604314,5
36440,"Non-insulindependentdiabetes",804208,5
36441,"Non-insulindependentdiabetes",605661,5
36442,"Non-insulindependentdiabetes",605422,5
36443,"Non-insulindependentdiabetes",608602,5
36444,"Non-insulindependentdiabetes",603548,5
36445,"Non-insulindependentdiabetes",609714,5
36446,"Non-insulindependentdiabetes",604701,5
36447,"Non-insulindependentdiabetes",607839,5
36448,"Non-insulindependentdiabetes",600241,5
36449,"Non-insulindependentdiabetes",610621,5
36450,"Non-insulindependentdiabetes",612209,5
36451,"Non-insulindependentdiabetes",605418,5
36452,"Non-insulindependentdiabetes",611444,5
36453,"Non-insulindependentdiabetes",610755,5
36454,"Non-insulindependentdiabetes",605152,5
36455,"Non-insulindependentdiabetes",603352,5
36456,"Non-insulindependentdiabetes",604541,5
36457,"Non-insulindependentdiabetes",609930,5
36458,"Non-insulindependentdiabetes",800701,5
36459,"Non-insulindependentdiabetes",804372,5
36460,"Non-insulindependentdiabetes",609673,5
36461,"Non-insulindependentdiabetes",611484,5
36462,"Non-insulindependentdiabetes",611980,5
36463,"Non-insulindependentdiabetes",611297,5
36464,"Non-insulindependentdiabetes",601852,5
36465,"Non-insulindependentdiabetes",606855,5
36466,"Non-insulindependentdiabetes",611711,5
36467,"Non-insulindependentdiabetes",611566,5
36468,"Non-insulindependentdiabetes",602969,5
36469,"Non-insulindependentdiabetes",607339,5
36470,"Non-insulindependentdiabetes",801605,5
36471,"Non-insulindependentdiabetes",805320,5
36472,"Non-insulindependentdiabetes",603462,5
36473,"Non-insulindependentdiabetes",603665,5
36474,"Non-insulindependentdiabetes",609435,5
36475,"Non-insulindependentdiabetes",802218,5
36476,"Non-insulindependentdiabetes",600674,5
36477,"Non-insulindependentdiabetes",605080,5
36478,"Non-insulindependentdiabetes",603392,5
36479,"Non-insulindependentdiabetes",601253,5
36480,"Non-insulindependentdiabetes",611867,5
36481,"Non-insulindependentdiabetes",606086,5
36482,"Non-insulindependentdiabetes",606817,5
36483,"Non-insulindependentdiabetes",804536,5
36484,"Non-insulindependentdiabetes",606087,5
36485,"Non-insulindependentdiabetes",608190,5
36486,"Non-insulindependentdiabetes",609878,5
36487,"Non-insulindependentdiabetes",602905,5
36488,"Non-insulindependentdiabetes",600584,5
36489,"Non-insulindependentdiabetes",803096,5
36490,"Non-insulindependentdiabetes",610406,5
36491,"Non-insulindependentdiabetes",604761,5
36492,"Non-insulindependentdiabetes",606846,5
36493,"Non-insulindependentdiabetes",604545,5
36494,"Non-insulindependentdiabetes",801540,5
36495,"Non-insulindependentdiabetes",609994,5
36496,"Non-insulindependentdiabetes",607251,5
36497,"Non-insulindependentdiabetes",607773,5
36498,"Non-insulindependentdiabetes",611016,5
36499,"Non-insulindependentdiabetes",605961,5
36500,"Non-insulindependentdiabetes",804315,5
36501,"Non-insulindependentdiabetes",611442,5
36502,"Non-insulindependentdiabetes",800179,5
36503,"Non-insulindependentdiabetes",611266,5
36504,"Non-insulindependentdiabetes",605916,5
36505,"Non-insulindependentdiabetes",600998,5
36506,"Non-insulindependentdiabetes",600711,5
36507,"Non-insulindependentdiabetes",607233,5
36508,"Non-insulindependentdiabetes",612178,5
36509,"Non-insulindependentdiabetes",600021,5
36510,"Non-insulindependentdiabetes",609580,5
36511,"Non-insulindependentdiabetes",611417,5
36512,"Non-insulindependentdiabetes",805746,5
36513,"Non-insulindependentdiabetes",604475,5
36514,"Non-insulindependentdiabetes",603064,5
36515,"Non-insulindependentdiabetes",612074,5
36516,"Non-insulindependentdiabetes",609998,5
36517,"Non-insulindependentdiabetes",605866,5
36518,"Non-insulindependentdiabetes",610420,5
36519,"Non-insulindependentdiabetes",607225,5
36520,"Non-insulindependentdiabetes",600508,5
36521,"Non-insulindependentdiabetes",609048,5
36522,"Non-insulindependentdiabetes",805237,5
36523,"Non-insulindependentdiabetes",608609,5
36524,"Non-insulindependentdiabetes",611856,5
36525,"Non-insulindependentdiabetes",606885,5
36526,"Non-insulindependentdiabetes",609622,5
36527,"Non-insulindependentdiabetes",611854,5
36528,"Non-insulindependentdiabetes",609224,5
36529,"Non-insulindependentdiabetes",606129,5
36530,"Non-insulindependentdiabetes",608883,5
36531,"Non-insulindependentdiabetes",605877,5
36532,"Non-insulindependentdiabetes",603460,5
36533,"Non-insulindependentdiabetes",611858,5
36534,"Non-insulindependentdiabetes",603873,5
36535,"Non-insulindependentdiabetes",600682,5
36536,"Non-insulindependentdiabetes",801174,5
36537,"Non-insulindependentdiabetes",605772,5
36538,"Non-insulindependentdiabetes",609589,5
36539,"Non-insulindependentdiabetes",601592,5
36540,"Non-insulindependentdiabetes",609801,5
36541,"Non-insulindependentdiabetes",603612,5
36542,"Non-insulindependentdiabetes",609037,5
36543,"Non-insulindependentdiabetes",803849,5
36544,"Non-insulindependentdiabetes",610214,5
36545,"Non-insulindependentdiabetes",611335,5
36546,"Non-insulindependentdiabetes",606008,5
36547,"Non-insulindependentdiabetes",602830,5
36548,"Non-insulindependentdiabetes",611180,5
36549,"Non-insulindependentdiabetes",612054,5
36550,"Non-insulindependentdiabetes",608753,5
36551,"Non-insulindependentdiabetes",604225,5
36552,"Non-insulindependentdiabetes",603349,5
36553,"Non-insulindependentdiabetes",600974,5
36554,"Non-insulindependentdiabetes",602398,5
36555,"Non-insulindependentdiabetes",611596,5
36556,"Non-insulindependentdiabetes",600761,5
36557,"Non-insulindependentdiabetes",605460,5
36558,"Non-insulindependentdiabetes",602994,5
36559,"Non-insulindependentdiabetes",607372,5
36560,"Non-insulindependentdiabetes",607716,5
36561,"Non-insulindependentdiabetes",609797,5
36562,"Non-insulindependentdiabetes",602737,5
36563,"Non-insulindependentdiabetes",604537,5
36564,"Non-insulindependentdiabetes",612352,5
36565,"Non-insulindependentdiabetes",611543,5
36566,"Non-insulindependentdiabetes",610796,5
36567,"Non-insulindependentdiabetes",603093,5
36568,"Non-insulindependentdiabetes",601237,5
36569,"Non-insulindependentdiabetes",805729,5
36570,"Non-insulindependentdiabetes",604760,5
36571,"Non-insulindependentdiabetes",600133,5
36572,"Non-insulindependentdiabetes",608657,5
36573,"Non-insulindependentdiabetes",601676,5
36574,"Non-insulindependentdiabetes",602096,5
36575,"Non-insulindependentdiabetes",603817,5
36576,"Non-insulindependentdiabetes",604081,5
36577,"Non-insulindependentdiabetes",600940,5
36578,"Non-insulindependentdiabetes",607866,5
36579,"Non-insulindependentdiabetes",610276,5
36580,"Non-insulindependentdiabetes",602579,5
36581,"Non-insulindependentdiabetes",805427,5
36582,"Non-insulindependentdiabetes",605556,5
36583,"Non-insulindependentdiabetes",804976,5
36584,"Non-insulindependentdiabetes",608074,5
36585,"Non-insulindependentdiabetes",606838,5
36586,"Non-insulindependentdiabetes",607596,5
36587,"Non-insulindependentdiabetes",607336,5
36588,"Non-insulindependentdiabetes",802785,5
36589,"Non-insulindependentdiabetes",609710,5
36590,"Non-insulindependentdiabetes",609608,5
36591,"Non-insulindependentdiabetes",601364,5
36592,"Non-insulindependentdiabetes",600350,5
36593,"Non-insulindependentdiabetes",608349,5
36594,"Non-insulindependentdiabetes",609087,5
36595,"Non-insulindependentdiabetes",611523,5
36596,"Non-insulindependentdiabetes",601874,5
36597,"Non-insulindependentdiabetes",610545,5
36598,"Non-insulindependentdiabetes",600513,5
36599,"Non-insulindependentdiabetes",605812,5
36600,"Non-insulindependentdiabetes",602729,5
36601,"Non-insulindependentdiabetes",610923,5
36602,"Non-insulindependentdiabetes",802182,5
36603,"Non-insulindependentdiabetes",605295,5
36604,"Non-insulindependentdiabetes",608705,5
36605,"Non-insulindependentdiabetes",608748,5
36606,"Non-insulindependentdiabetes",805039,5
36607,"Non-insulindependentdiabetes",603812,5
36608,"Non-insulindependentdiabetes",605585,5
36609,"Non-insulindependentdiabetes",600282,5
36610,"Non-insulindependentdiabetes",800939,5
36611,"Non-insulindependentdiabetes",802432,5
36612,"Non-insulindependentdiabetes",608300,5
36613,"Non-insulindependentdiabetes",605833,5
36614,"Non-insulindependentdiabetes",607033,5
36615,"Non-insulindependentdiabetes",608464,5
36616,"Non-insulindependentdiabetes",610213,5
36617,"Non-insulindependentdiabetes",611650,5
36618,"Non-insulindependentdiabetes",609788,5
36619,"Non-insulindependentdiabetes",606125,5
36620,"Non-insulindependentdiabetes",609480,5
36621,"Non-insulindependentdiabetes",601000,5
36622,"Non-insulindependentdiabetes",612261,5
36623,"Non-insulindependentdiabetes",610838,5
36624,"Non-insulindependentdiabetes",608812,5
36625,"Non-insulindependentdiabetes",602540,5
36626,"Non-insulindependentdiabetes",609106,5
36627,"Non-insulindependentdiabetes",606796,5
36628,"Non-insulindependentdiabetes",606663,5
36629,"Non-insulindependentdiabetes",610409,5
36630,"Non-insulindependentdiabetes",802652,5
36631,"Non-insulindependentdiabetes",610692,5
36632,"Non-insulindependentdiabetes",604793,5
36633,"Non-insulindependentdiabetes",606850,5
36634,"Non-insulindependentdiabetes",607364,5
36635,"Non-insulindependentdiabetes",605445,5
36636,"Non-insulindependentdiabetes",603055,5
36637,"Non-insulindependentdiabetes",804226,5
36638,"Non-insulindependentdiabetes",600607,5
36639,"Non-insulindependentdiabetes",801014,5
36640,"Non-insulindependentdiabetes",609647,5
36641,"Non-insulindependentdiabetes",606079,5
36642,"Non-insulindependentdiabetes",603250,5
36643,"Non-insulindependentdiabetes",604751,5
36644,"Non-insulindependentdiabetes",605867,5
36645,"Non-insulindependentdiabetes",608048,5
36646,"Non-insulindependentdiabetes",600203,5
36647,"Non-insulindependentdiabetes",608538,5
36648,"Non-insulindependentdiabetes",610084,5
36649,"Non-insulindependentdiabetes",805658,5
36650,"Non-insulindependentdiabetes",803537,5
36651,"Non-insulindependentdiabetes",601397,5
36652,"Non-insulindependentdiabetes",609270,5
36653,"Non-insulindependentdiabetes",603353,5
36654,"Non-insulindependentdiabetes",802628,5
36655,"Non-insulindependentdiabetes",611654,5
36656,"Non-insulindependentdiabetes",600632,5
36657,"Non-insulindependentdiabetes",603663,5
36658,"Non-insulindependentdiabetes",612156,5
36659,"Non-insulindependentdiabetes",604138,5
36660,"Non-insulindependentdiabetes",604521,5
36661,"Non-insulindependentdiabetes",610573,5
36662,"Non-insulindependentdiabetes",607772,5
36663,"Non-insulindependentdiabetes",601006,5
36664,"Non-insulindependentdiabetes",605777,5
36665,"Non-insulindependentdiabetes",802181,5
36666,"Non-insulindependentdiabetes",805163,5
36667,"Non-insulindependentdiabetes",606273,5
36668,"Non-insulindependentdiabetes",801274,5
36669,"Non-insulindependentdiabetes",611725,5
36670,"Non-insulindependentdiabetes",608444,5
36671,"Non-insulindependentdiabetes",610609,5
36672,"Non-insulindependentdiabetes",608358,5
36673,"Non-insulindependentdiabetes",602956,5
36674,"Non-insulindependentdiabetes",604699,5
36675,"Non-insulindependentdiabetes",602655,5
36676,"Non-insulindependentdiabetes",610206,5
36677,"Non-insulindependentdiabetes",803838,5
36678,"Non-insulindependentdiabetes",602836,5
36679,"Non-insulindependentdiabetes",605072,5
36680,"Non-insulindependentdiabetes",612122,5
36681,"Non-insulindependentdiabetes",606938,5
36682,"Non-insulindependentdiabetes",602758,5
36683,"Non-insulindependentdiabetes",610834,5
36684,"Non-insulindependentdiabetes",605957,5
36685,"Non-insulindependentdiabetes",612288,5
36686,"Non-insulindependentdiabetes",611644,5
36687,"Non-insulindependentdiabetes",800336,5
36688,"Non-insulindependentdiabetes",605578,5
36689,"Non-insulindependentdiabetes",608170,5
36690,"Non-insulindependentdiabetes",605307,5
36691,"Non-insulindependentdiabetes",603127,5
36692,"Non-insulindependentdiabetes",604391,5
36693,"Non-insulindependentdiabetes",600623,5
36694,"Non-insulindependentdiabetes",606887,5
36695,"Non-insulindependentdiabetes",603865,5
36696,"Non-insulindependentdiabetes",610608,5
36697,"Non-insulindependentdiabetes",602386,5
36698,"Non-insulindependentdiabetes",605825,5
36699,"Non-insulindependentdiabetes",611153,5
36700,"Non-insulindependentdiabetes",606546,5
36701,"Non-insulindependentdiabetes",604924,5
36702,"Non-insulindependentdiabetes",603938,5
36703,"Non-insulindependentdiabetes",609558,5
36704,"Non-insulindependentdiabetes",610167,5
36705,"Non-insulindependentdiabetes",606875,5
36706,"Non-insulindependentdiabetes",609591,5
36707,"Non-insulindependentdiabetes",607487,5
36708,"Non-insulindependentdiabetes",612091,5
36709,"Non-insulindependentdiabetes",604685,5
36710,"Non-insulindependentdiabetes",608850,5
36711,"Non-insulindependentdiabetes",608677,5
36712,"Non-insulindependentdiabetes",600168,5
36713,"Non-insulindependentdiabetes",606527,5
36714,"Non-insulindependentdiabetes",611446,5
36715,"Non-insulindependentdiabetes",610121,5
36716,"Non-insulindependentdiabetes",803001,5
36717,"Non-insulindependentdiabetes",610153,5
36718,"Non-insulindependentdiabetes",611620,5
36719,"Non-insulindependentdiabetes",600552,5
36720,"Non-insulindependentdiabetes",601312,5
36721,"Non-insulindependentdiabetes",604259,5
36722,"Non-insulindependentdiabetes",606503,5
36723,"Non-insulindependentdiabetes",608647,5
