,"from","to","Pharma R&D  Annual Review 2017"
6141,"Rheumatoidarthritis",609617,8
6142,"Rheumatoidarthritis",609479,8
6143,"Rheumatoidarthritis",802618,8
6144,"Rheumatoidarthritis",608111,8
6145,"Rheumatoidarthritis",601966,8
6146,"Rheumatoidarthritis",601954,8
6147,"Rheumatoidarthritis",605809,8
6148,"Rheumatoidarthritis",611226,8
6149,"Rheumatoidarthritis",604836,8
6150,"Rheumatoidarthritis",608256,8
6151,"Rheumatoidarthritis",602870,8
6152,"Rheumatoidarthritis",607353,8
6153,"Rheumatoidarthritis",611258,8
6154,"Rheumatoidarthritis",603252,8
6155,"Rheumatoidarthritis",605124,8
6156,"Rheumatoidarthritis",607763,8
6157,"Rheumatoidarthritis",611384,8
6158,"Rheumatoidarthritis",601376,8
6159,"Rheumatoidarthritis",600769,8
6160,"Rheumatoidarthritis",600538,8
6161,"Rheumatoidarthritis",605047,8
6162,"Rheumatoidarthritis",600660,8
6163,"Rheumatoidarthritis",602122,8
6164,"Rheumatoidarthritis",606736,8
6165,"Rheumatoidarthritis",601405,8
6166,"Rheumatoidarthritis",605649,8
6167,"Rheumatoidarthritis",600785,8
6168,"Rheumatoidarthritis",804403,8
6169,"Rheumatoidarthritis",600078,8
6170,"Rheumatoidarthritis",605495,8
6171,"Rheumatoidarthritis",608046,8
6172,"Rheumatoidarthritis",608763,8
6173,"Rheumatoidarthritis",600216,8
6174,"Rheumatoidarthritis",603920,8
6175,"Rheumatoidarthritis",607230,8
6176,"Rheumatoidarthritis",600473,8
6177,"Rheumatoidarthritis",609120,8
6178,"Rheumatoidarthritis",607312,8
6179,"Rheumatoidarthritis",607587,8
6180,"Rheumatoidarthritis",606370,8
6181,"Rheumatoidarthritis",604428,8
6182,"Rheumatoidarthritis",611448,8
6183,"Rheumatoidarthritis",601956,8
6184,"Rheumatoidarthritis",601465,8
6185,"Rheumatoidarthritis",610551,8
6186,"Rheumatoidarthritis",600800,8
6187,"Rheumatoidarthritis",609493,8
6188,"Rheumatoidarthritis",609173,8
6189,"Rheumatoidarthritis",602266,8
6190,"Rheumatoidarthritis",600029,8
6191,"Rheumatoidarthritis",607497,8
6192,"Rheumatoidarthritis",605706,8
6193,"Rheumatoidarthritis",603703,8
6194,"Rheumatoidarthritis",601408,8
6195,"Rheumatoidarthritis",602260,8
6196,"Rheumatoidarthritis",603335,8
6197,"Rheumatoidarthritis",803551,8
6198,"Rheumatoidarthritis",606633,8
6199,"Rheumatoidarthritis",607664,8
6200,"Rheumatoidarthritis",605858,8
6201,"Rheumatoidarthritis",603327,8
6202,"Rheumatoidarthritis",603433,8
6203,"Rheumatoidarthritis",805576,8
6204,"Rheumatoidarthritis",611643,8
6205,"Rheumatoidarthritis",604544,8
6206,"Rheumatoidarthritis",600465,8
6207,"Rheumatoidarthritis",802510,8
6208,"Rheumatoidarthritis",605697,8
6209,"Rheumatoidarthritis",610466,8
6210,"Rheumatoidarthritis",611028,8
6211,"Rheumatoidarthritis",607623,8
6212,"Rheumatoidarthritis",610898,8
6213,"Rheumatoidarthritis",600130,8
6214,"Rheumatoidarthritis",600195,8
6215,"Rheumatoidarthritis",604001,8
6216,"Rheumatoidarthritis",801953,8
6217,"Rheumatoidarthritis",611476,8
6218,"Rheumatoidarthritis",606120,8
6219,"Rheumatoidarthritis",607347,8
6220,"Rheumatoidarthritis",609717,8
6221,"Rheumatoidarthritis",601117,8
6222,"Rheumatoidarthritis",605492,8
6223,"Rheumatoidarthritis",611991,8
6224,"Rheumatoidarthritis",604806,8
6225,"Rheumatoidarthritis",607810,8
6226,"Rheumatoidarthritis",606482,8
6227,"Rheumatoidarthritis",804070,8
6228,"Rheumatoidarthritis",608426,8
6229,"Rheumatoidarthritis",611710,8
6230,"Rheumatoidarthritis",603463,8
6231,"Rheumatoidarthritis",609113,8
6232,"Rheumatoidarthritis",610782,8
6233,"Rheumatoidarthritis",608750,8
6234,"Rheumatoidarthritis",601391,8
6235,"Rheumatoidarthritis",607348,8
6236,"Rheumatoidarthritis",610027,8
6237,"Rheumatoidarthritis",601109,8
6238,"Rheumatoidarthritis",602357,8
6239,"Rheumatoidarthritis",609934,8
6240,"Rheumatoidarthritis",608034,8
6241,"Rheumatoidarthritis",601176,8
6242,"Rheumatoidarthritis",600758,8
6243,"Rheumatoidarthritis",609551,8
6244,"Rheumatoidarthritis",604471,8
6245,"Rheumatoidarthritis",611035,8
6246,"Rheumatoidarthritis",604834,8
6247,"Rheumatoidarthritis",605903,8
6248,"Rheumatoidarthritis",803085,8
6249,"Rheumatoidarthritis",604534,8
6250,"Rheumatoidarthritis",603030,8
6251,"Rheumatoidarthritis",610955,8
6252,"Rheumatoidarthritis",800426,8
6253,"Rheumatoidarthritis",603158,8
6254,"Rheumatoidarthritis",606812,8
6255,"Rheumatoidarthritis",611767,8
6256,"Rheumatoidarthritis",611880,8
6257,"Rheumatoidarthritis",601989,8
6258,"Rheumatoidarthritis",601389,8
6259,"Rheumatoidarthritis",602710,8
6260,"Rheumatoidarthritis",610132,8
6261,"Rheumatoidarthritis",805705,8
6262,"Rheumatoidarthritis",800682,8
6263,"Rheumatoidarthritis",604329,8
6264,"Rheumatoidarthritis",607939,8
6265,"Rheumatoidarthritis",600062,8
6266,"Rheumatoidarthritis",800613,8
6267,"Rheumatoidarthritis",600007,8
6268,"Rheumatoidarthritis",612058,8
6269,"Rheumatoidarthritis",612220,8
6270,"Rheumatoidarthritis",803426,8
6271,"Rheumatoidarthritis",606741,8
6272,"Rheumatoidarthritis",611052,8
6273,"Rheumatoidarthritis",602762,8
6274,"Rheumatoidarthritis",608950,8
6275,"Rheumatoidarthritis",601189,8
6276,"Rheumatoidarthritis",600980,8
6277,"Rheumatoidarthritis",805419,8
6278,"Rheumatoidarthritis",604233,8
6279,"Rheumatoidarthritis",606131,8
6280,"Rheumatoidarthritis",609492,8
6281,"Rheumatoidarthritis",606277,8
6282,"Rheumatoidarthritis",609298,8
6283,"Rheumatoidarthritis",612180,8
6284,"Rheumatoidarthritis",611296,8
6285,"Rheumatoidarthritis",603054,8
6286,"Rheumatoidarthritis",608480,8
6287,"Rheumatoidarthritis",610599,8
6288,"Rheumatoidarthritis",601862,8
6289,"Rheumatoidarthritis",612056,8
6290,"Rheumatoidarthritis",611537,8
6291,"Rheumatoidarthritis",804575,8
6292,"Rheumatoidarthritis",609196,8
6293,"Rheumatoidarthritis",606048,8
6294,"Rheumatoidarthritis",609870,8
6295,"Rheumatoidarthritis",600037,8
6296,"Rheumatoidarthritis",611054,8
6297,"Rheumatoidarthritis",606351,8
6298,"Rheumatoidarthritis",606700,8
6299,"Rheumatoidarthritis",609595,8
6300,"Rheumatoidarthritis",606143,8
6301,"Rheumatoidarthritis",603925,8
6302,"Rheumatoidarthritis",600179,8
6303,"Rheumatoidarthritis",605343,8
6304,"Rheumatoidarthritis",802915,8
6305,"Rheumatoidarthritis",805127,8
6306,"Rheumatoidarthritis",611825,8
6307,"Rheumatoidarthritis",600675,8
6308,"Rheumatoidarthritis",801722,8
6309,"Rheumatoidarthritis",802542,8
6310,"Rheumatoidarthritis",608523,8
6311,"Rheumatoidarthritis",602652,8
6312,"Rheumatoidarthritis",609612,8
6313,"Rheumatoidarthritis",611239,8
6314,"Rheumatoidarthritis",602314,8
6315,"Rheumatoidarthritis",608585,8
6316,"Rheumatoidarthritis",611161,8
6317,"Rheumatoidarthritis",606532,8
6318,"Rheumatoidarthritis",604764,8
6319,"Rheumatoidarthritis",602313,8
6320,"Rheumatoidarthritis",606078,8
6321,"Rheumatoidarthritis",607454,8
6322,"Rheumatoidarthritis",608764,8
6323,"Rheumatoidarthritis",610520,8
6324,"Rheumatoidarthritis",605754,8
6325,"Rheumatoidarthritis",608145,8
6326,"Rheumatoidarthritis",601871,8
6327,"Rheumatoidarthritis",610368,8
6328,"Rheumatoidarthritis",601314,8
6329,"Rheumatoidarthritis",610664,8
6330,"Rheumatoidarthritis",603689,8
6331,"Rheumatoidarthritis",605796,8
6332,"Rheumatoidarthritis",604030,8
6333,"Rheumatoidarthritis",611485,8
6334,"Rheumatoidarthritis",604363,8
6335,"Rheumatoidarthritis",607055,8
6336,"Rheumatoidarthritis",604044,8
6337,"Rheumatoidarthritis",607813,8
6338,"Rheumatoidarthritis",606113,8
6339,"Rheumatoidarthritis",608893,8
6340,"Rheumatoidarthritis",603681,8
6341,"Rheumatoidarthritis",803964,8
6342,"Rheumatoidarthritis",606031,8
6343,"Rheumatoidarthritis",611199,8
6344,"Rheumatoidarthritis",606847,8
6345,"Rheumatoidarthritis",604523,8
6346,"Rheumatoidarthritis",610680,8
6347,"Rheumatoidarthritis",607056,8
6348,"Rheumatoidarthritis",605734,8
6349,"Rheumatoidarthritis",607601,8
6350,"Rheumatoidarthritis",608957,8
6351,"Rheumatoidarthritis",803437,8
6352,"Rheumatoidarthritis",601393,8
6353,"Rheumatoidarthritis",607568,8
6354,"Rheumatoidarthritis",609820,8
6355,"Rheumatoidarthritis",610693,8
6356,"Rheumatoidarthritis",609573,8
6357,"Rheumatoidarthritis",603736,8
6358,"Rheumatoidarthritis",802015,8
6359,"Rheumatoidarthritis",609771,8
6360,"Rheumatoidarthritis",612343,8
6361,"Rheumatoidarthritis",609759,8
6362,"Rheumatoidarthritis",611071,8
6363,"Rheumatoidarthritis",610041,8
6364,"Rheumatoidarthritis",800340,8
6365,"Rheumatoidarthritis",608250,8
6366,"Rheumatoidarthritis",606644,8
6367,"Rheumatoidarthritis",802171,8
6368,"Rheumatoidarthritis",610343,8
6369,"Rheumatoidarthritis",603199,8
6370,"Rheumatoidarthritis",604468,8
6371,"Rheumatoidarthritis",602384,8
6372,"Rheumatoidarthritis",602219,8
6373,"Rheumatoidarthritis",601809,8
6374,"Rheumatoidarthritis",606283,8
6375,"Rheumatoidarthritis",608297,8
6376,"Rheumatoidarthritis",611748,8
6377,"Rheumatoidarthritis",610442,8
6378,"Rheumatoidarthritis",610026,8
6379,"Rheumatoidarthritis",602170,8
6380,"Rheumatoidarthritis",608882,8
6381,"Rheumatoidarthritis",608219,8
6382,"Rheumatoidarthritis",800120,8
6383,"Rheumatoidarthritis",600604,8
6384,"Rheumatoidarthritis",801627,8
6385,"Rheumatoidarthritis",607139,8
6386,"Rheumatoidarthritis",609586,8
6387,"Rheumatoidarthritis",609378,8
6388,"Rheumatoidarthritis",612049,8
6389,"Rheumatoidarthritis",611461,8
6390,"Rheumatoidarthritis",603431,8
6391,"Rheumatoidarthritis",606391,8
6392,"Rheumatoidarthritis",603258,8
6393,"Rheumatoidarthritis",603921,8
6394,"Rheumatoidarthritis",610559,8
6395,"Rheumatoidarthritis",602555,8
6396,"Rheumatoidarthritis",605593,8
6397,"Rheumatoidarthritis",610993,8
6398,"Rheumatoidarthritis",602341,8
6399,"Rheumatoidarthritis",604993,8
6400,"Rheumatoidarthritis",609470,8
6401,"Rheumatoidarthritis",803071,8
6402,"Rheumatoidarthritis",604797,8
6403,"Rheumatoidarthritis",602719,8
6404,"Rheumatoidarthritis",602715,8
6405,"Rheumatoidarthritis",610610,8
6406,"Rheumatoidarthritis",608182,8
6407,"Rheumatoidarthritis",606174,8
6408,"Rheumatoidarthritis",607342,8
6409,"Rheumatoidarthritis",610284,8
6410,"Rheumatoidarthritis",612207,8
6411,"Rheumatoidarthritis",606659,8
6412,"Rheumatoidarthritis",601929,8
6413,"Rheumatoidarthritis",606912,8
6414,"Rheumatoidarthritis",609986,8
6415,"Rheumatoidarthritis",600460,8
6416,"Rheumatoidarthritis",805269,8
6417,"Rheumatoidarthritis",600277,8
6418,"Rheumatoidarthritis",611438,8
6419,"Rheumatoidarthritis",603981,8
6420,"Rheumatoidarthritis",608459,8
6421,"Rheumatoidarthritis",601021,8
6422,"Rheumatoidarthritis",607840,8
6423,"Rheumatoidarthritis",602295,8
6424,"Rheumatoidarthritis",804512,8
6425,"Rheumatoidarthritis",610103,8
6426,"Rheumatoidarthritis",609306,8
6427,"Rheumatoidarthritis",608396,8
6428,"Rheumatoidarthritis",605126,8
6429,"Rheumatoidarthritis",605375,8
6430,"Rheumatoidarthritis",802783,8
6431,"Rheumatoidarthritis",603898,8
6432,"Rheumatoidarthritis",606319,8
6433,"Rheumatoidarthritis",802493,8
6434,"Rheumatoidarthritis",608165,8
6435,"Rheumatoidarthritis",610437,8
6436,"Rheumatoidarthritis",600520,8
6437,"Rheumatoidarthritis",609146,8
6438,"Rheumatoidarthritis",602108,8
6439,"Rheumatoidarthritis",606010,8
6440,"Rheumatoidarthritis",607638,8
6441,"Rheumatoidarthritis",603730,8
6442,"Rheumatoidarthritis",609576,8
6443,"Rheumatoidarthritis",610975,8
6444,"Rheumatoidarthritis",804714,8
6445,"Rheumatoidarthritis",611578,8
6446,"Rheumatoidarthritis",801538,8
6447,"Rheumatoidarthritis",611631,8
6448,"Rheumatoidarthritis",611039,8
6449,"Rheumatoidarthritis",805928,8
6450,"Rheumatoidarthritis",608973,8
6451,"Rheumatoidarthritis",602998,8
6452,"Rheumatoidarthritis",603332,8
6453,"Rheumatoidarthritis",612275,8
6454,"Rheumatoidarthritis",603492,8
6455,"Rheumatoidarthritis",602030,8
6456,"Rheumatoidarthritis",802332,8
6457,"Rheumatoidarthritis",606843,8
6458,"Rheumatoidarthritis",611186,8
6459,"Rheumatoidarthritis",607034,8
6460,"Rheumatoidarthritis",609656,8
6461,"Rheumatoidarthritis",609609,8
6462,"Rheumatoidarthritis",801403,8
6463,"Rheumatoidarthritis",805461,8
6464,"Rheumatoidarthritis",601759,8
6465,"Rheumatoidarthritis",603996,8
6466,"Rheumatoidarthritis",804314,8
6467,"Rheumatoidarthritis",612067,8
6468,"Rheumatoidarthritis",605236,8
6469,"Rheumatoidarthritis",612304,8
6470,"Rheumatoidarthritis",602931,8
6471,"Rheumatoidarthritis",803198,8
6472,"Rheumatoidarthritis",600619,8
6473,"Rheumatoidarthritis",607164,8
6474,"Rheumatoidarthritis",803000,8
6475,"Rheumatoidarthritis",610621,8
6476,"Rheumatoidarthritis",603656,8
6477,"Rheumatoidarthritis",608481,8
6478,"Rheumatoidarthritis",605418,8
6479,"Rheumatoidarthritis",609831,8
6480,"Rheumatoidarthritis",611444,8
6481,"Rheumatoidarthritis",607363,8
6482,"Rheumatoidarthritis",601023,8
6483,"Rheumatoidarthritis",605213,8
6484,"Rheumatoidarthritis",603352,8
6485,"Rheumatoidarthritis",604527,8
6486,"Rheumatoidarthritis",600086,8
6487,"Rheumatoidarthritis",609673,8
6488,"Rheumatoidarthritis",804937,8
6489,"Rheumatoidarthritis",603052,8
6490,"Rheumatoidarthritis",611484,8
6491,"Rheumatoidarthritis",603785,8
6492,"Rheumatoidarthritis",611711,8
6493,"Rheumatoidarthritis",602051,8
6494,"Rheumatoidarthritis",609214,8
6495,"Rheumatoidarthritis",606844,8
6496,"Rheumatoidarthritis",611505,8
6497,"Rheumatoidarthritis",608386,8
6498,"Rheumatoidarthritis",605202,8
6499,"Rheumatoidarthritis",603854,8
6500,"Rheumatoidarthritis",800807,8
6501,"Rheumatoidarthritis",608175,8
6502,"Rheumatoidarthritis",605058,8
6503,"Rheumatoidarthritis",602833,8
6504,"Rheumatoidarthritis",604984,8
6505,"Rheumatoidarthritis",605080,8
6506,"Rheumatoidarthritis",609728,8
6507,"Rheumatoidarthritis",601636,8
6508,"Rheumatoidarthritis",601253,8
6509,"Rheumatoidarthritis",608404,8
6510,"Rheumatoidarthritis",803469,8
6511,"Rheumatoidarthritis",600864,8
6512,"Rheumatoidarthritis",607049,8
6513,"Rheumatoidarthritis",605048,8
6514,"Rheumatoidarthritis",609878,8
6515,"Rheumatoidarthritis",606704,8
6516,"Rheumatoidarthritis",600153,8
6517,"Rheumatoidarthritis",800436,8
6518,"Rheumatoidarthritis",605512,8
6519,"Rheumatoidarthritis",802779,8
6520,"Rheumatoidarthritis",608652,8
6521,"Rheumatoidarthritis",601223,8
6522,"Rheumatoidarthritis",604545,8
6523,"Rheumatoidarthritis",604228,8
6524,"Rheumatoidarthritis",602900,8
6525,"Rheumatoidarthritis",612171,8
6526,"Rheumatoidarthritis",603863,8
6527,"Rheumatoidarthritis",602324,8
6528,"Rheumatoidarthritis",611948,8
6529,"Rheumatoidarthritis",607773,8
6530,"Rheumatoidarthritis",611016,8
6531,"Rheumatoidarthritis",805573,8
6532,"Rheumatoidarthritis",611442,8
6533,"Rheumatoidarthritis",805241,8
6534,"Rheumatoidarthritis",804363,8
6535,"Rheumatoidarthritis",611266,8
6536,"Rheumatoidarthritis",611281,8
6537,"Rheumatoidarthritis",608505,8
6538,"Rheumatoidarthritis",608186,8
6539,"Rheumatoidarthritis",611599,8
6540,"Rheumatoidarthritis",612178,8
6541,"Rheumatoidarthritis",600021,8
6542,"Rheumatoidarthritis",609391,8
6543,"Rheumatoidarthritis",605582,8
6544,"Rheumatoidarthritis",603153,8
6545,"Rheumatoidarthritis",803425,8
6546,"Rheumatoidarthritis",600982,8
6547,"Rheumatoidarthritis",609291,8
6548,"Rheumatoidarthritis",609238,8
6549,"Rheumatoidarthritis",607116,8
6550,"Rheumatoidarthritis",602371,8
6551,"Rheumatoidarthritis",601160,8
6552,"Rheumatoidarthritis",610062,8
6553,"Rheumatoidarthritis",604661,8
6554,"Rheumatoidarthritis",601092,8
6555,"Rheumatoidarthritis",600508,8
6556,"Rheumatoidarthritis",800887,8
6557,"Rheumatoidarthritis",604604,8
6558,"Rheumatoidarthritis",605484,8
6559,"Rheumatoidarthritis",604769,8
6560,"Rheumatoidarthritis",604054,8
6561,"Rheumatoidarthritis",611411,8
6562,"Rheumatoidarthritis",605949,8
6563,"Rheumatoidarthritis",605785,8
6564,"Rheumatoidarthritis",605059,8
6565,"Rheumatoidarthritis",602299,8
6566,"Rheumatoidarthritis",600795,8
6567,"Rheumatoidarthritis",803814,8
6568,"Rheumatoidarthritis",600093,8
6569,"Rheumatoidarthritis",607112,8
6570,"Rheumatoidarthritis",605826,8
6571,"Rheumatoidarthritis",603882,8
6572,"Rheumatoidarthritis",601578,8
6573,"Rheumatoidarthritis",602560,8
6574,"Rheumatoidarthritis",605623,8
6575,"Rheumatoidarthritis",607208,8
6576,"Rheumatoidarthritis",609383,8
6577,"Rheumatoidarthritis",603873,8
6578,"Rheumatoidarthritis",605992,8
6579,"Rheumatoidarthritis",607991,8
6580,"Rheumatoidarthritis",801804,8
6581,"Rheumatoidarthritis",600344,8
6582,"Rheumatoidarthritis",605843,8
6583,"Rheumatoidarthritis",611852,8
6584,"Rheumatoidarthritis",601592,8
6585,"Rheumatoidarthritis",603612,8
6586,"Rheumatoidarthritis",805482,8
6587,"Rheumatoidarthritis",803849,8
6588,"Rheumatoidarthritis",605230,8
6589,"Rheumatoidarthritis",609206,8
6590,"Rheumatoidarthritis",801398,8
6591,"Rheumatoidarthritis",607137,8
6592,"Rheumatoidarthritis",610729,8
6593,"Rheumatoidarthritis",612048,8
6594,"Rheumatoidarthritis",611180,8
6595,"Rheumatoidarthritis",609118,8
6596,"Rheumatoidarthritis",602882,8
6597,"Rheumatoidarthritis",610311,8
6598,"Rheumatoidarthritis",604225,8
6599,"Rheumatoidarthritis",606093,8
6600,"Rheumatoidarthritis",803552,8
6601,"Rheumatoidarthritis",611596,8
6602,"Rheumatoidarthritis",605769,8
6603,"Rheumatoidarthritis",805890,8
6604,"Rheumatoidarthritis",602994,8
6605,"Rheumatoidarthritis",607181,8
6606,"Rheumatoidarthritis",609857,8
6607,"Rheumatoidarthritis",602983,8
6608,"Rheumatoidarthritis",603788,8
6609,"Rheumatoidarthritis",610881,8
6610,"Rheumatoidarthritis",611220,8
6611,"Rheumatoidarthritis",600438,8
6612,"Rheumatoidarthritis",605925,8
6613,"Rheumatoidarthritis",610796,8
6614,"Rheumatoidarthritis",611543,8
6615,"Rheumatoidarthritis",610607,8
6616,"Rheumatoidarthritis",800023,8
6617,"Rheumatoidarthritis",604760,8
6618,"Rheumatoidarthritis",605700,8
6619,"Rheumatoidarthritis",601676,8
6620,"Rheumatoidarthritis",803920,8
6621,"Rheumatoidarthritis",602579,8
6622,"Rheumatoidarthritis",600065,8
6623,"Rheumatoidarthritis",606132,8
6624,"Rheumatoidarthritis",607186,8
6625,"Rheumatoidarthritis",606838,8
6626,"Rheumatoidarthritis",802549,8
6627,"Rheumatoidarthritis",607461,8
6628,"Rheumatoidarthritis",609608,8
6629,"Rheumatoidarthritis",603533,8
6630,"Rheumatoidarthritis",602635,8
6631,"Rheumatoidarthritis",612336,8
6632,"Rheumatoidarthritis",610174,8
6633,"Rheumatoidarthritis",607868,8
6634,"Rheumatoidarthritis",605249,8
6635,"Rheumatoidarthritis",602729,8
6636,"Rheumatoidarthritis",802437,8
6637,"Rheumatoidarthritis",805966,8
6638,"Rheumatoidarthritis",605295,8
6639,"Rheumatoidarthritis",606948,8
6640,"Rheumatoidarthritis",604805,8
6641,"Rheumatoidarthritis",607795,8
6642,"Rheumatoidarthritis",606125,8
6643,"Rheumatoidarthritis",609480,8
6644,"Rheumatoidarthritis",608431,8
6645,"Rheumatoidarthritis",603291,8
6646,"Rheumatoidarthritis",606962,8
6647,"Rheumatoidarthritis",604718,8
6648,"Rheumatoidarthritis",600296,8
6649,"Rheumatoidarthritis",601506,8
6650,"Rheumatoidarthritis",607067,8
6651,"Rheumatoidarthritis",609346,8
6652,"Rheumatoidarthritis",606663,8
6653,"Rheumatoidarthritis",805593,8
6654,"Rheumatoidarthritis",603532,8
6655,"Rheumatoidarthritis",601494,8
6656,"Rheumatoidarthritis",607364,8
6657,"Rheumatoidarthritis",605154,8
6658,"Rheumatoidarthritis",603055,8
6659,"Rheumatoidarthritis",606238,8
6660,"Rheumatoidarthritis",607245,8
6661,"Rheumatoidarthritis",602494,8
6662,"Rheumatoidarthritis",604326,8
6663,"Rheumatoidarthritis",803203,8
6664,"Rheumatoidarthritis",605867,8
6665,"Rheumatoidarthritis",600213,8
6666,"Rheumatoidarthritis",606261,8
6667,"Rheumatoidarthritis",611225,8
6668,"Rheumatoidarthritis",600471,8
6669,"Rheumatoidarthritis",600918,8
6670,"Rheumatoidarthritis",608942,8
6671,"Rheumatoidarthritis",601397,8
6672,"Rheumatoidarthritis",601599,8
6673,"Rheumatoidarthritis",606492,8
6674,"Rheumatoidarthritis",604941,8
6675,"Rheumatoidarthritis",609254,8
6676,"Rheumatoidarthritis",611901,8
6677,"Rheumatoidarthritis",604308,8
6678,"Rheumatoidarthritis",805773,8
6679,"Rheumatoidarthritis",604138,8
6680,"Rheumatoidarthritis",607772,8
6681,"Rheumatoidarthritis",601006,8
6682,"Rheumatoidarthritis",609122,8
6683,"Rheumatoidarthritis",600095,8
6684,"Rheumatoidarthritis",606565,8
6685,"Rheumatoidarthritis",601746,8
6686,"Rheumatoidarthritis",603783,8
6687,"Rheumatoidarthritis",606864,8
6688,"Rheumatoidarthritis",800135,8
6689,"Rheumatoidarthritis",800621,8
6690,"Rheumatoidarthritis",602522,8
6691,"Rheumatoidarthritis",610609,8
6692,"Rheumatoidarthritis",604660,8
6693,"Rheumatoidarthritis",600844,8
6694,"Rheumatoidarthritis",602498,8
6695,"Rheumatoidarthritis",612172,8
6696,"Rheumatoidarthritis",607984,8
6697,"Rheumatoidarthritis",608587,8
6698,"Rheumatoidarthritis",803362,8
6699,"Rheumatoidarthritis",800468,8
6700,"Rheumatoidarthritis",603089,8
6701,"Rheumatoidarthritis",608298,8
6702,"Rheumatoidarthritis",608234,8
6703,"Rheumatoidarthritis",602125,8
6704,"Rheumatoidarthritis",603412,8
6705,"Rheumatoidarthritis",609755,8
6706,"Rheumatoidarthritis",605948,8
6707,"Rheumatoidarthritis",804255,8
6708,"Rheumatoidarthritis",605035,8
6709,"Rheumatoidarthritis",602709,8
6710,"Rheumatoidarthritis",603388,8
6711,"Rheumatoidarthritis",800466,8
6712,"Rheumatoidarthritis",601708,8
6713,"Rheumatoidarthritis",804415,8
6714,"Rheumatoidarthritis",611789,8
6715,"Rheumatoidarthritis",612319,8
6716,"Rheumatoidarthritis",612288,8
6717,"Rheumatoidarthritis",602347,8
6718,"Rheumatoidarthritis",801697,8
6719,"Rheumatoidarthritis",603134,8
6720,"Rheumatoidarthritis",802955,8
6721,"Rheumatoidarthritis",803894,8
6722,"Rheumatoidarthritis",603056,8
6723,"Rheumatoidarthritis",609696,8
6724,"Rheumatoidarthritis",604985,8
6725,"Rheumatoidarthritis",603288,8
6726,"Rheumatoidarthritis",611853,8
6727,"Rheumatoidarthritis",805980,8
6728,"Rheumatoidarthritis",606153,8
6729,"Rheumatoidarthritis",610608,8
6730,"Rheumatoidarthritis",610200,8
6731,"Rheumatoidarthritis",606050,8
6732,"Rheumatoidarthritis",803059,8
6733,"Rheumatoidarthritis",604924,8
6734,"Rheumatoidarthritis",610718,8
6735,"Rheumatoidarthritis",607422,8
6736,"Rheumatoidarthritis",608150,8
6737,"Rheumatoidarthritis",605028,8
6738,"Rheumatoidarthritis",607099,8
6739,"Rheumatoidarthritis",612091,8
6740,"Rheumatoidarthritis",606392,8
6741,"Rheumatoidarthritis",608056,8
6742,"Rheumatoidarthritis",608677,8
6743,"Rheumatoidarthritis",600002,8
6744,"Rheumatoidarthritis",606904,8
6745,"Rheumatoidarthritis",611848,8
6746,"Rheumatoidarthritis",803099,8
6747,"Rheumatoidarthritis",606730,8
6748,"Rheumatoidarthritis",610793,8
6749,"Rheumatoidarthritis",604598,8
6750,"Rheumatoidarthritis",610121,8
6751,"Rheumatoidarthritis",610925,8
6752,"Rheumatoidarthritis",605610,8
6753,"Rheumatoidarthritis",606853,8
6754,"Rheumatoidarthritis",603488,8
6755,"Rheumatoidarthritis",600552,8
6756,"Rheumatoidarthritis",606456,8
6757,"Rheumatoidarthritis",608647,8
6758,"Rheumatoidarthritis",605864,8
6759,"Rheumatoidarthritis",611508,8
6760,"Rheumatoidarthritis",600824,8
6761,"Rheumatoidarthritis",601912,8
6762,"Rheumatoidarthritis",607675,8
6763,"Rheumatoidarthritis",602257,8
6764,"Rheumatoidarthritis",610744,8
6765,"Rheumatoidarthritis",611530,8
6766,"Rheumatoidarthritis",604275,8
6767,"Rheumatoidarthritis",602358,8
6768,"Rheumatoidarthritis",607800,8
6769,"Rheumatoidarthritis",605908,8
6770,"Rheumatoidarthritis",602234,8
6771,"Rheumatoidarthritis",609743,8
6772,"Rheumatoidarthritis",606200,8
6773,"Rheumatoidarthritis",600134,8
6774,"Rheumatoidarthritis",800536,8
6775,"Rheumatoidarthritis",600123,8
6776,"Rheumatoidarthritis",606882,8
6777,"Rheumatoidarthritis",601916,8
6778,"Rheumatoidarthritis",606618,8
6779,"Rheumatoidarthritis",603631,8
6780,"Rheumatoidarthritis",606413,8
6781,"Rheumatoidarthritis",605924,8
6782,"Rheumatoidarthritis",607826,8
6783,"Rheumatoidarthritis",604285,8
6784,"Rheumatoidarthritis",610902,8
6785,"Rheumatoidarthritis",804053,8
6786,"Rheumatoidarthritis",606443,8
6787,"Rheumatoidarthritis",608787,8
6788,"Rheumatoidarthritis",612239,8
6789,"Rheumatoidarthritis",604465,8
6790,"Rheumatoidarthritis",605986,8
6791,"Rheumatoidarthritis",608607,8
6792,"Rheumatoidarthritis",802664,8
6793,"Rheumatoidarthritis",603038,8
6794,"Rheumatoidarthritis",601054,8
6795,"Rheumatoidarthritis",603399,8
6796,"Rheumatoidarthritis",607200,8
6797,"Rheumatoidarthritis",604042,8
6798,"Rheumatoidarthritis",602374,8
6799,"Rheumatoidarthritis",604955,8
6800,"Rheumatoidarthritis",606071,8
6801,"Rheumatoidarthritis",602689,8
6802,"Rheumatoidarthritis",603506,8
6803,"Rheumatoidarthritis",611170,8
6804,"Rheumatoidarthritis",601710,8
6805,"Rheumatoidarthritis",606640,8
